,组合,指数
2017-10-16,-0.015849576614411776,-0.013504
2017-10-17,0.003582045533413014,-0.000946
2017-10-18,-0.0028113165110922322,-0.0074860000000000005
2017-10-19,-0.008800840424084577,-0.009452
2017-10-20,0.00605739440257258,0.010771
2017-10-23,0.006638657158639427,0.006291
2017-10-24,-0.002310186963174754,-0.001476
2017-10-25,0.01120596028622778,0.006797999999999999
2017-10-26,0.005505642793373511,0.003616
2017-10-27,-0.004385854676347001,-0.006162999999999999
2017-10-30,-0.01612805240338344,-0.017953
2017-10-31,0.007477945805650643,0.007439
2017-11-01,0.003596331327081037,-0.001105
2017-11-02,-0.010286368158081928,-0.010381
2017-11-03,-0.009446298642720286,-0.008935
2017-11-06,0.009569369439007549,0.013087999999999999
2017-11-07,0.003884805718255446,0.006272
2017-11-08,0.0007991681605230561,0.001489
2017-11-09,0.009148710222551591,0.007568
2017-11-10,0.004557418632816556,0.004517
2017-11-13,0.001515264385736348,0.004516
2017-11-14,-0.007596246997115252,-0.008498
2017-11-15,-0.011758359299575138,-0.011618999999999999
2017-11-16,0.001334407036622131,0.0031590000000000003
2017-11-17,-0.028751200921682485,-0.029942000000000003
2017-11-20,0.005030389703325033,0.011196
2017-11-21,0.001312474876284053,0.0036030000000000003
2017-11-22,0.000476782619658111,-0.0026190000000000002
2017-11-23,-0.02235413426193611,-0.025613
2017-11-24,0.003190854600463755,0.000561
2017-11-27,-0.011987924954482754,-0.013297000000000002
2017-11-28,0.014063393009870806,0.016912
2017-11-29,0.006488727348307632,0.003025
2017-11-30,-0.007721665435281966,-0.008696
2017-12-01,0.008622589298337813,0.00846
2017-12-04,-0.010162454077071503,-0.005824
2017-12-05,-0.022973222021112627,-0.023363000000000002
2017-12-06,0.008509430103481819,0.006503999999999999
2017-12-07,-0.00338289258257618,-0.006048
2017-12-08,0.011498720992950018,0.01103
2017-12-11,0.011570777570255153,0.013384
2017-12-12,-0.006573820841889733,-0.008424000000000001
2017-12-13,0.008179600135534537,0.007096
2017-12-14,0.002610063466576218,0.0010580000000000001
2017-12-15,-0.007687538398796434,-0.0076890000000000005
2017-12-18,-0.0025793510456224578,-0.005737
2017-12-19,0.007944383650082987,0.008267
2017-12-20,-0.010041262308962072,-0.008298999999999999
2017-12-21,0.00397310887692992,0.006313
2017-12-22,-0.000517994508436814,0.0007030000000000001
2017-12-25,-0.011850227257738766,-0.009177
2017-12-26,0.006580786983049203,0.005587
2017-12-27,-0.009043607252375964,-0.007554999999999999
2017-12-28,0.0056461273080608,0.005041
2017-12-29,0.008402589915058378,0.007502999999999999
2018-01-02,0.01357050658499892,0.013023
2018-01-03,0.004251611828321788,0.008848
2018-01-04,0.003771200008740205,0.0045839999999999995
2018-01-05,0.00508108552787756,-4.4000000000000006e-05
2018-01-08,0.004706004907869099,0.004508
2018-01-09,-0.000588376970817039,-6.8e-05
2018-01-10,-0.006921981389787724,-0.006176
2018-01-11,0.000555463111101106,0.0031219999999999998
2018-01-12,-0.001840217678590772,-0.004134
2018-01-15,-0.02306626536966727,-0.022814
2018-01-16,0.006649087265704345,0.0076370000000000006
2018-01-17,-0.0074718279774138585,-0.005344
2018-01-18,0.006244035887089883,0.0030859999999999998
2018-01-19,-0.000340112951702664,-0.002294
2018-01-22,0.011370924496626468,0.011998
2018-01-23,0.00014447843637666,0.001159
2018-01-24,0.0057078547883144815,0.006183999999999999
2018-01-25,-0.001241402629809429,-0.001812
2018-01-26,-0.003392386457048313,0.000143
2018-01-29,-0.00999439366835353,-0.011553
2018-01-30,0.000235445407741341,0.0005639999999999999
2018-01-31,-0.01308096928801139,-0.019657
2018-02-01,-0.03534903529536415,-0.033056999999999996
2018-02-02,0.002703966253583267,0.00336
2018-02-05,-8.5896479218194e-05,-0.001103
2018-02-06,-0.04775167835941341,-0.049008
2018-02-07,-0.0030445848233905393,0.0012389999999999999
2018-02-08,0.008300357486340948,0.009656
2018-02-09,-0.03301145941724304,-0.036692
2018-02-12,0.024263686827664666,0.025959
2018-02-13,0.0044735303527454464,0.006642
2018-02-14,0.006505139337889876,0.003117
2018-02-22,0.01922754572374097,0.021006999999999998
2018-02-23,0.003135622158589646,0.0037359999999999997
2018-02-26,0.01983192570606307,0.022382
2018-02-27,-0.0018387541570593629,-0.0031709999999999998
2018-02-28,0.001950150366376801,0.002183
2018-03-01,0.01037321105302813,0.011048
2018-03-02,-0.007553939630819739,-0.005565
2018-03-05,0.0020989754286642177,0.0012820000000000002
2018-03-06,0.013763264439960787,0.013435999999999998
2018-03-07,-0.010541837467932802,-0.009615
2018-03-08,0.010563600023030029,0.007398
2018-03-09,0.00982756577384114,0.012306999999999998
2018-03-12,0.012507716101835209,0.014307
2018-03-13,-0.007311964391774173,-0.006613
2018-03-14,-0.008929233683470983,-0.010366
2018-03-15,-0.005711846877503479,-0.001487
2018-03-16,-0.003049094150316178,-0.00547
2018-03-19,0.002421301823042787,0.001225
2018-03-20,0.001182005513796546,0.003228
2018-03-21,-0.0069969177845653485,-0.007207
2018-03-22,-0.004990097731166432,-0.0045639999999999995
2018-03-23,-0.051916587583852536,-0.051477
2018-03-26,0.011252868771763458,0.020011
2018-03-27,0.02145521605875622,0.022331
2018-03-28,-0.0091969131601789,-0.01018
2018-03-29,0.010691051797924622,0.010298
2018-03-30,0.014764426674467757,0.013237
2018-04-02,-0.0009575805788135661,0.0011819999999999999
2018-04-03,-0.0065647718828892865,-0.010169
2018-04-04,-0.002814040655665706,-0.006935
2018-04-09,0.00031708748216652195,0.001323
2018-04-10,0.005654240463926374,0.0063219999999999995
2018-04-11,0.007091945899201146,0.0037719999999999997
2018-04-12,-0.00117784042904856,-0.005796
2018-04-13,-0.004050789941270727,-0.003991
2018-04-16,-0.002261494344891867,-0.002452
2018-04-17,-0.02062574913345183,-0.020215999999999998
2018-04-18,0.012110034226913813,0.013547
2018-04-19,0.007691109499429638,0.005707
2018-04-20,-0.02100338636542043,-0.020633
2018-04-23,-0.004073699518966411,-0.009677999999999999
2018-04-24,0.021236476339376642,0.022884
2018-04-25,0.004175554591680619,0.00037400000000000004
2018-04-26,-0.01980764193038942,-0.018701000000000002
2018-04-27,0.000968104003307157,0.002224
2018-05-02,0.007146330491388131,-0.0009660000000000001
2018-05-03,0.00954555336884222,0.009441
2018-05-04,0.002663241221753543,-0.000222
2018-05-07,0.024222062705958614,0.018589
2018-05-08,0.003568777798501399,0.003767
2018-05-09,0.0041215403648908735,-0.002082
2018-05-10,0.004774567122810325,0.0018809999999999999
2018-05-11,-0.01133782301293551,-0.00815
2018-05-14,-0.00046794714928044496,-0.0039700000000000004
2018-05-15,0.013414695139126964,0.008884
2018-05-16,-0.005516820214290452,-0.002741
2018-05-17,-0.0008333973157151891,-0.005044999999999999
2018-05-18,0.001764088218408899,0.003578
2018-05-21,0.01112480107913405,0.012851999999999999
2018-05-22,0.003706586636461839,0.0034100000000000003
2018-05-23,-0.01289268316815262,-0.012976000000000001
2018-05-24,-0.0042488856709201875,-0.0035299999999999997
2018-05-25,-0.009936904738696462,-0.012485999999999999
2018-05-28,-0.005600772279390376,-0.004484
2018-05-29,-0.009575668971082196,-0.009475
2018-05-30,-0.03641253855645221,-0.026195
2018-05-31,0.021217253280460646,0.01265
2018-06-01,-0.01025701113416555,-0.012053000000000001
2018-06-04,-0.002928333737218791,-0.000346
2018-06-05,0.019281318447320173,0.01688
2018-06-06,0.000612214920741038,-0.000834
2018-06-07,-0.007221376942828206,-0.006276
2018-06-08,-0.008253529496618284,-0.011975
2018-06-11,-0.0056746815228512215,-0.006516999999999999
2018-06-12,0.008660382369369168,0.010827999999999999
2018-06-13,-0.016073813096993742,-0.015163
2018-06-14,-0.004474215007263638,-0.003582
2018-06-15,-0.0246907499979111,-0.018434
2018-06-19,-0.0668338140528072,-0.062407000000000004
2018-06-20,0.008579484494824818,0.011024
2018-06-21,-0.024583946115276367,-0.020995
2018-06-22,0.015560676836884335,0.013926000000000001
2018-06-25,-0.002422653149531051,-0.0068000000000000005
2018-06-26,0.00805401904441072,0.0068779999999999996
2018-06-27,-0.008043235463341403,-0.009842
2018-06-28,-0.01315857387123387,-0.010645
2018-06-29,0.02953767844677402,0.032176
2018-07-02,-0.01515062708256587,-0.015137000000000001
2018-07-03,0.013624612964748817,0.011354999999999999
2018-07-04,-0.01895667184440064,-0.014582999999999999
2018-07-05,-0.02524334764304914,-0.027059000000000003
2018-07-06,0.002795504427018924,0.002783
2018-07-09,0.025345900578045866,0.022199
2018-07-10,0.010899749620164824,0.005674
2018-07-11,-0.019870172823472143,-0.019542
2018-07-12,0.029444383822290643,0.027073999999999997
2018-07-13,0.003786994679717326,0.006125
2018-07-16,0.00125001148988546,-0.001727
2018-07-17,0.005240041273849361,0.00019199999999999998
2018-07-18,-0.01157826600325118,-0.007613
2018-07-19,-0.009801820118802818,-0.008787
2018-07-20,0.008949807192946357,0.012506
2018-07-23,0.0072889143856467165,0.007488
2018-07-24,0.014245851036763346,0.017383
2018-07-25,-0.004695501548690473,0.0007570000000000001
2018-07-26,-0.007936171102389644,-0.006626999999999999
2018-07-27,-0.007836589255779014,-0.004587
2018-07-30,-0.013111077674171967,-0.012219
2018-07-31,0.005563445741030959,0.000688
2018-08-01,-0.013203008298702357,-0.016062
2018-08-02,-0.027840016542267865,-0.021421000000000003
2018-08-03,-0.015110244238097037,-0.013263
2018-08-06,-0.019511056242987657,-0.021198
2018-08-07,0.025788089530445868,0.027277999999999997
2018-08-08,-0.015597764161557004,-0.015392999999999999
2018-08-09,0.02252461799946537,0.025449000000000003
2018-08-10,0.006221999300183967,0.005143
2018-08-13,0.003576675032875842,0.004922
2018-08-14,-0.004463026189258311,-0.00344
2018-08-15,-0.01855295996756712,-0.020857
2018-08-16,-0.01098068770231342,-0.009008
2018-08-17,-0.01609951502699436,-0.017458
2018-08-20,0.00937658302515776,0.006168
2018-08-21,0.011577782871498464,0.012277
2018-08-22,-0.011886495436840616,-0.011235
2018-08-23,0.008036840925045086,0.005508999999999999
2018-08-24,-0.00539715972793986,-0.002339
2018-08-27,0.0194719564334902,0.022212
2018-08-28,0.002957752667532842,0.0028510000000000002
2018-08-29,-0.0030547174928008403,-0.006483
2018-08-30,-0.017557248458489494,-0.015144
2018-08-31,-0.010856742692571196,-0.010745
2018-09-03,-0.0016514452996440048,0.004995
2018-09-04,0.01113460282813361,0.010624
2018-09-05,-0.016233233869105582,-0.015387
2018-09-06,-0.003920091707151574,-0.004504
2018-09-07,0.002083340827166768,-0.000327
2018-09-10,-0.01832774281755367,-0.018135
2018-09-11,-0.002408059713911226,-0.00042
2018-09-12,-0.0027992819168551892,-0.001899
2018-09-13,0.009116496986979916,0.005803
2018-09-14,-0.008453981136762878,-0.01083
2018-09-17,-0.01919810822903845,-0.014494
2018-09-18,0.01846300217906438,0.017625
2018-09-19,0.01003481137411022,0.011399
2018-09-20,-0.00186567128978321,-0.0007199999999999999
2018-09-21,0.012961422026482206,0.015155
2018-09-25,-0.002182477822677775,-0.002636
2018-09-26,0.004425825759735824,0.004816
2018-09-27,-0.014660937864882095,-0.012511000000000001
2018-09-28,0.0086780927858352,0.009536
2018-10-08,-0.033398667626475365,-0.032128000000000004
2018-10-09,0.004331309937321004,-0.002496
2018-10-10,0.002795415661639211,-0.00108
2018-10-11,-0.07074222132442387,-0.069649
2018-10-12,-0.003342353939954856,-0.006822
2018-10-15,-0.011099665863987696,-0.018439
2018-10-16,-0.017860486367315742,-0.023687999999999997
2018-10-17,0.008069264897071049,0.00822
2018-10-18,-0.03114435205897248,-0.027803
2018-10-19,0.025202776081570955,0.027254999999999998
2018-10-22,0.04576921976896786,0.049699999999999994
2018-10-23,-0.01498279892868315,-0.018367
2018-10-24,-0.000691677113867195,-0.001897
2018-10-25,-0.0028714235104304597,-0.002607
2018-10-26,0.004357706683671081,-0.00010899999999999999
2018-10-29,-0.01103813523371766,-0.016871
2018-10-30,0.012885373723664717,0.010094
2018-10-31,0.014743766179096784,0.016175
2018-11-01,0.004985425196767812,0.0061860000000000005
2018-11-02,0.03038627885494538,0.032324
2018-11-05,0.003653200546086976,0.000649
2018-11-06,7.0569452094604e-05,-0.000615
2018-11-07,-0.002233875021266818,-0.005174
2018-11-08,-0.005931601116648255,-0.007431
2018-11-09,0.000313190741060509,-0.0031290000000000003
2018-11-12,0.030428826873498016,0.025883
2018-11-13,0.011288911276370994,0.018263
2018-11-14,-0.003991551964490858,-0.00395
2018-11-15,0.02036777419292002,0.016347
2018-11-16,0.010589918289773292,0.008503
2018-11-19,0.00373860870994358,0.002498
2018-11-20,-0.026879278478502463,-0.028537
2018-11-21,0.008039837265365168,0.003796
2018-11-22,-0.002913671213982782,-0.000735
2018-11-23,-0.0413692003305589,-0.038794
2018-11-26,-0.001263155444043207,-0.001669
2018-11-27,0.007956773356529112,0.0046229999999999995
2018-11-28,0.0152743575541594,0.012354
2018-11-29,-0.026713523207498424,-0.021647
2018-11-30,0.01010653583867871,0.007122000000000001
2018-12-03,0.03430857807876775,0.03165
2018-12-04,0.007813568646702684,0.004659
2018-12-05,-0.010040023309288104,-0.007387
2018-12-06,-0.02039311955721945,-0.020346000000000003
2018-12-07,0.001043124782782456,-2.8999999999999997e-05
2018-12-10,-0.012815176070009704,-0.011709
2018-12-11,0.011165408161366797,0.008317
2018-12-12,-2.7453392857701e-05,-0.000511
2018-12-13,0.009420680761426992,0.011343
2018-12-14,-0.025791880750075213,-0.023868999999999998
2018-12-17,-0.0041298357691940115,-0.001489
2018-12-18,-0.007158584311363847,-0.005399
2018-12-19,-0.012409999832385776,-0.013783
2018-12-20,0.007772102425985583,0.002793
2018-12-21,-0.00704662058351202,-0.006717999999999999
2018-12-24,0.013368109698383536,0.010299
2018-12-25,-0.00699778238187565,-0.011512
2018-12-26,-0.0040554707451430074,-0.004049
2018-12-27,-0.01294603064429345,-0.011200000000000002
2018-12-28,0.002009730040141377,0.0016259999999999998
2019-01-02,0.00019592986782202002,-0.008656
2019-01-03,-0.012534854386810457,-0.004635
2019-01-04,0.02112263438589368,0.023845
2019-01-07,0.021681388398504087,0.018392
2019-01-08,-0.000533542245811702,-0.002571
2019-01-09,0.000929444814442126,0.0026829999999999996
2019-01-10,0.005747291449516689,-0.001611
2019-01-11,0.006761503115725986,0.00771
2019-01-14,-0.00055448392939128,-0.006565
2019-01-15,0.010525358800974828,0.014186
2019-01-16,0.0007119719738482019,-0.00241
2019-01-17,-0.008550020316080764,-0.007643
2019-01-18,0.004177371875889957,0.010242
2019-01-21,0.005936176428849027,0.005939
2019-01-22,-0.011466796827657055,-0.014948999999999999
2019-01-23,0.006226433894028771,0.001725
2019-01-24,0.005284797985835699,0.00521
2019-01-25,0.000923179582702493,-0.004548
2019-01-28,-0.004773616111013012,-0.002599
2019-01-29,-0.01684934405232319,-0.012289000000000001
2019-01-30,-0.013209905919868592,-0.010027999999999999
2019-01-31,-0.009412844422204468,-0.008346
2019-02-01,0.02731946040093636,0.028205
2019-02-11,0.02961686282680387,0.025289000000000002
2019-02-12,0.012814021787625585,0.008317
2019-02-13,0.015991621699075864,0.016426
2019-02-14,0.006144716537961337,0.004379
2019-02-15,-0.003708315481857682,-0.006495
2019-02-18,0.0347471375487014,0.035148
2019-02-19,-0.000256154359858151,0.001348
2019-02-20,0.001161567168946664,7.3e-05
2019-02-21,-0.001244697008750406,-0.001817
2019-02-22,0.022336468270156562,0.02536
2019-02-25,0.04803342464156657,0.0559
2019-02-26,-0.004598604208980394,-0.00115
2019-02-27,-0.008324462766913232,-0.0040999999999999995
2019-02-28,0.006069773980819315,0.001476
2019-03-01,0.00570418789125382,0.008345
2019-03-04,0.014195710751127022,0.017963
2019-03-05,0.02348002774333957,0.026566999999999997
2019-03-06,0.012854129561571837,0.017891999999999998
2019-03-07,0.011836465905841198,0.012725
2019-03-08,-0.04288174612149476,-0.039005
2019-03-11,0.0440757389448907,0.040163000000000004
2019-03-12,0.01945129400153589,0.017342
2019-03-13,-0.019147801014893773,-0.022724
2019-03-14,-0.024187355530978838,-0.023292999999999998
2019-03-15,0.01693027248842327,0.01142
2019-03-18,0.024180872156381872,0.02653
2019-03-19,0.008831626208253063,0.0038169999999999996
2019-03-20,-0.001893823716620835,-0.001158
2019-03-21,0.008800613198800988,0.01336
2019-03-22,0.004158006180666307,0.005844
2019-03-25,-0.011853748181646416,-0.012889999999999999
2019-03-26,-0.02552757448870624,-0.027892
2019-03-27,0.00664974029895582,0.009824000000000001
2019-03-28,-0.011535400883313618,-0.014273000000000001
2019-03-29,0.03310518225998971,0.033059
2019-04-01,0.035549012815336845,0.037887
2019-04-02,0.003726994796790395,0.0030759999999999997
2019-04-03,0.015342559218772589,0.010473
2019-04-04,0.006167211628619551,0.006086
2019-04-08,-0.0011600337183922391,-0.004075
2019-04-09,0.007178285132039441,0.001781
2019-04-10,0.002715513137586001,-0.0012439999999999999
2019-04-11,-0.01889679851917625,-0.021123
2019-04-12,-0.0027083050125163988,-0.002236
2019-04-15,-0.004910924601589483,-0.010217
2019-04-16,0.026397422801329503,0.021398
2019-04-17,0.007984225712515336,0.005317
2019-04-18,-0.005110252434514795,-0.005606
2019-04-19,0.006788761332889859,0.006062
2019-04-22,-0.013956158543872887,-0.014997
2019-04-23,-0.01721837361328027,-0.016596
2019-04-24,0.012701306141228884,0.00918
2019-04-25,-0.036023630289045205,-0.038964
2019-04-26,-0.014041841478673711,-0.009231
2019-04-29,-0.033448591476835654,-0.026337000000000003
2019-04-30,0.002685267902813315,0.007968
2019-05-06,-0.07358881561500019,-0.075131
2019-05-07,0.01291367685080047,0.013161
2019-05-08,-0.005489829051340989,-0.0051600000000000005
2019-05-09,-0.003193692412386539,-0.011991
2019-05-10,0.03732416735411359,0.035985
2019-05-13,-0.002375970146891615,-0.011535
2019-05-14,-0.005520414036140453,-0.008048999999999999
2019-05-15,0.02495004601265549,0.022342
2019-05-16,0.005747097794453815,0.006265
2019-05-17,-0.02939179271417547,-0.032452999999999996
2019-05-20,4.0598373674204995e-05,-0.003848
2019-05-21,0.018945626046790176,0.017531
2019-05-22,-0.0065530263110057385,-0.006683
2019-05-23,-0.017937906972279042,-0.020793
2019-05-24,-0.009721124763425461,-0.006395
2019-05-27,0.028222203261156542,0.02503
2019-05-28,0.004575438076324545,-0.001503
2019-05-29,0.0076702226063001255,0.000278
2019-05-30,-0.006792277659774415,-0.006145
2019-05-31,-0.000132501070562063,-0.002924
2019-06-03,-0.018294247891098455,-0.011846
2019-06-04,-0.015075423081774342,-0.012032000000000001
2019-06-05,-0.0051576267300942336,-0.002417
2019-06-06,-0.02142703350458741,-0.021957
2019-06-10,0.012377061438775927,0.009934
2019-06-11,0.03645360608923709,0.037291
2019-06-12,-0.002978674661243685,-0.007749000000000001
2019-06-13,0.002056317225072712,0.0029110000000000004
2019-06-14,-0.02222774919499737,-0.016837
2019-06-17,0.001190487945247786,0.0015210000000000002
2019-06-18,-0.0048852224019134685,-0.001181
2019-06-19,0.015464481235700989,0.012876
2019-06-20,0.02091175922555233,0.01972
2019-06-21,0.013875588256425209,0.013435999999999998
2019-06-24,0.004581386365097861,0.000577
2019-06-25,-0.012170788798529286,-0.009796000000000001
2019-06-26,-6.6478203474051e-05,-0.0024909999999999997
2019-06-27,0.007583523617122889,0.009046
2019-06-28,-0.00845808824714267,-0.011384
2019-07-01,0.029580481201993525,0.030255999999999998
2019-07-02,0.000990037482683003,-0.003108
2019-07-03,-0.009097949270267523,-0.008591999999999999
2019-07-04,-0.002924506365524881,-0.003115
2019-07-05,0.002175004484769038,0.0035099999999999997
2019-07-08,-0.0332878223542874,-0.034085000000000004
2019-07-09,0.002452257223918508,0.002226
2019-07-10,-0.004445146621572804,-0.007735
2019-07-11,0.001204555213050406,0.00014099999999999998
2019-07-12,0.006529099707897279,0.003513
2019-07-15,0.009692384911184961,0.013113999999999999
2019-07-16,-0.001001498690349045,0.0013650000000000001
2019-07-17,0.000484527298513892,-0.0006
2019-07-18,-0.013234394537456451,-0.01724
2019-07-19,0.0038211951691895503,0.0071389999999999995
2019-07-22,-0.0286617504975244,-0.020931
2019-07-23,0.01296203925202799,0.009911999999999999
2019-07-24,0.012316504449009004,0.01018
2019-07-25,0.003945268922542988,0.00382
2019-07-26,0.004389913819220048,0.001322
2019-07-29,0.001365558480054707,-0.000223
2019-07-30,0.003136573585988733,0.005289
2019-07-31,-0.003201759633661649,-0.004005
2019-08-01,-0.00495985049492853,-0.006676
2019-08-02,-0.015426538379060162,-0.012432
2019-08-05,-0.013558910337029828,-0.012044999999999998
2019-08-06,-0.029623793030824963,-0.021343
2019-08-07,-0.003000235290573139,-0.005203
2019-08-08,0.0052194223084556235,0.0064280000000000006
2019-08-09,-0.008481288053261316,-0.011973000000000001
2019-08-12,0.019355378562327497,0.01841
2019-08-13,-0.007442030184316106,-0.00569
2019-08-14,0.005149329276777248,0.005464
2019-08-15,0.0013795829868254999,0.004849
2019-08-16,0.005083032057926928,0.003423
2019-08-19,0.031775393388546964,0.032264
2019-08-20,0.002474438326841355,-0.000498
2019-08-21,0.003496747170621095,0.002076
2019-08-22,0.002103756242485932,0.0010639999999999998
2019-08-23,-0.001639419873071368,-2e-06
2019-08-26,-0.002000361164749553,-0.006638
2019-08-27,0.014831930643012692,0.016613
2019-08-28,-0.0016249525688522002,-0.0016070000000000001
2019-08-29,-0.003751107558364941,0.001216
2019-08-30,-0.009707153916856835,-0.009665
2019-09-02,0.0309390685343085,0.024926
2019-09-03,0.008287163580260382,0.007165
2019-09-04,0.007248906732073124,0.009731
2019-09-05,0.0074306230191800715,0.008862
2019-09-06,0.0076006164789239605,0.0031590000000000003
2019-09-09,0.01969165880153434,0.021111
2019-09-10,0.002970235720654468,-0.003449
2019-09-11,-0.00474589425839389,-0.005341
2019-09-12,0.007069356735040833,0.004853
2019-09-16,0.0046575576913683294,0.001474
2019-09-17,-0.020920729241821312,-0.02093
2019-09-18,0.0040627423887553684,0.000114
2019-09-19,0.009127274547068742,0.009848
2019-09-20,0.000634133883935295,0.0024690000000000003
2019-09-23,-0.010057844443601138,-0.006341
2019-09-24,0.004994149732302277,0.00179
2019-09-25,-0.02056923335407024,-0.018092999999999998
2019-09-26,-0.02011044115274585,-0.022954
2019-09-27,0.006722362195923592,0.00712
2019-09-30,-0.007876697252268361,-0.012931
2019-10-08,0.005636999902713491,0.000174
2019-10-09,0.013107627151679456,0.008336
2019-10-10,0.014902701728540356,0.012725
2019-10-11,0.0012974717419844681,0.001815
2019-10-14,0.014066963658677434,0.014957
2019-10-15,-0.005910797783604371,-0.013667
2019-10-16,-0.004995540524193487,-0.004475
2019-10-17,-0.003378367456969622,-0.001687
2019-10-18,-0.016994406552314326,-0.013529
2019-10-21,-0.002231137450670384,-0.0021709999999999998
2019-10-22,0.011180331724429228,0.011011
2019-10-23,-0.007514725305689307,-0.007663
2019-10-24,0.001612371996314809,-0.001801
2019-10-25,0.01064714193909322,0.007326
2019-10-28,0.0151055041095145,0.017999
2019-10-29,-0.013078811727272543,-0.015096
2019-10-30,-0.011592216352362296,-0.011944999999999999
2019-10-31,-0.014540714943112376,-0.00616
2019-11-01,0.011967679986369939,0.009137
2019-11-04,0.006572609573465948,0.005135999999999999
2019-11-05,0.000137196828871033,0.007512
2019-11-06,-0.006558439239131242,-0.010062999999999999
2019-11-07,0.004713184417861615,0.0064990000000000004
2019-11-08,-0.0045065252390920066,-0.003749
2019-11-11,-0.026060476173610403,-0.022480000000000003
2019-11-12,0.003795253596248882,0.001119
2019-11-13,-0.0035311167621556723,-0.0012439999999999999
2019-11-14,0.00743213803423437,0.0075
2019-11-15,-0.013382320446901352,-0.00889
2019-11-18,0.007965661166356997,0.004935
2019-11-19,0.015920609997244428,0.016894
2019-11-20,-0.008937205487138389,-0.005796
2019-11-21,-0.001269188751771732,-0.000113
2019-11-22,-0.00830786865108657,-0.008419
2019-11-25,-0.001781536517708848,-0.000526
2019-11-26,-0.002794532493019308,-0.003946
2019-11-27,0.0009582699397876481,0.004526
2019-11-28,-0.002749894526967389,-0.003058
2019-11-29,-0.001200015165893297,0.001162
2019-12-02,0.002213080332662764,0.002141
2019-12-03,0.002198853637302766,0.004288
2019-12-04,-0.00105081282211461,-0.0011749999999999998
2019-12-05,0.012386348660268888,0.009538
2019-12-06,0.008123932955963697,0.008638
2019-12-09,0.004290245289074956,0.002813
2019-12-10,0.003231125442124227,0.004866
2019-12-11,-0.002787415724604725,-0.004312
2019-12-12,-0.00094606125715746,-0.003039
2019-12-13,0.013346781713383438,0.012306999999999998
2019-12-16,0.013937798858022044,0.018202
2019-12-17,0.00965702836113036,0.013555
2019-12-18,-0.00040353406706527997,-0.000179
2019-12-19,0.004350905878923283,0.001263
2019-12-20,-0.006510229414174784,-0.010886
2019-12-23,-0.020206714881902288,-0.01935
2019-12-24,0.015297070426748105,0.015286
2019-12-25,0.003537228824059157,0.0040739999999999995
2019-12-26,0.012104902963111064,0.006954
2019-12-27,-0.008173323408570465,-0.007653999999999999
2019-12-30,0.01449586857735774,0.012115
2019-12-31,0.00563256708147164,0.004907
2020-01-02,0.01465345638779847,0.018694
2020-01-03,0.000942821047772657,0.002702
2020-01-06,0.004089087335113817,0.010076
2020-01-07,0.012212063557744512,0.011958
2020-01-08,-0.01364927089848056,-0.013826
2020-01-09,0.016467597655522862,0.013597
2020-01-10,0.004121169969179661,-0.00315
2020-01-13,0.009554377077644284,0.014488000000000001
2020-01-14,0.0027497027495104742,-0.003111
2020-01-15,-0.0025811224611893557,-0.00222
2020-01-16,-0.003583624058664192,-0.000427
2020-01-17,-0.0027509472973286098,-0.003188
2020-01-20,0.02000057543308742,0.014064
2020-01-21,-0.0055866122554263375,-0.011380999999999999
2020-01-22,0.007285188977409707,0.009336
2020-01-23,-0.031164890097496678,-0.035471
2020-02-03,-0.0841675002398855,-0.08681
2020-02-04,0.006006368506414894,0.017425
2020-02-05,0.022490600636713598,0.025516
2020-02-06,0.03164316558983904,0.031017000000000003
2020-02-07,0.011532162443493863,0.008356
2020-02-10,0.007488976186845964,0.011526000000000002
2020-02-11,-0.005668652202538094,-0.00504
2020-02-12,0.013378985317263004,0.018404
2020-02-13,-0.011657203279352824,-0.008627000000000001
2020-02-14,0.0022263830618880483,0.001471
2020-02-17,0.03205396155230278,0.032031000000000004
2020-02-18,0.013843308110141228,0.011865
2020-02-19,-0.004536389353915204,-0.010166999999999999
2020-02-20,0.0176518901059739,0.018462
2020-02-21,0.01048473322669774,0.013549
2020-02-24,0.015125334718340877,0.014079
2020-02-25,-0.001289450604851749,0.005499
2020-02-26,-0.013766350748199764,-0.026168
2020-02-27,0.000589298391447723,0.001799
2020-02-28,-0.049532503009592006,-0.052564
2020-03-02,0.040567113831531776,0.03763
2020-03-03,0.006383233647736741,0.009477
2020-03-04,0.003627485879030612,0.001136
2020-03-05,0.02007726721207126,0.014801
2020-03-06,-0.006385286852581662,-0.006423
2020-03-09,-0.03033215682597379,-0.041299
2020-03-10,0.02038175923909402,0.027018
2020-03-11,-0.01263709601196461,-0.01508
2020-03-12,-0.018077698745651797,-0.017112000000000002
2020-03-13,-0.008172810431333222,-0.006677
2020-03-16,-0.034994511093290326,-0.047110000000000006
2020-03-17,0.0013530308301068488,0.002298
2020-03-18,-0.018030536461070223,-0.017765
2020-03-19,9.8400473857562e-05,0.007491
2020-03-20,0.013728325952069742,0.011915
2020-03-23,-0.04722687427291161,-0.042223
2020-03-24,0.011858904692981342,0.01943
2020-03-25,0.025291811014740206,0.023819
2020-03-26,-0.007467146995372986,-0.009835
2020-03-27,-0.001047268988321081,-0.005568999999999999
2020-03-30,-0.014932211285897834,-0.021383
2020-03-31,0.005330580764372206,0.002778
2020-04-01,-0.010781158631056331,-0.00441
2020-04-02,0.021622654200702085,0.025499
